State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
VIC,323,Monash,65905,5,Morwell MONASH PPVC,Morwell Senior Citizens Centre,2-4 Maryvale Cres,NA,NA,MORWELL,VIC,3840,-38.2372815,146.3900264
VIC,323,Monash,3796,1,Mount Eccles,Mount Eccles Mechanics Institute Hall,5 Hall Rd,NA,NA,MOUNT ECCLES,VIC,3953,-38.3638,145.977
VIC,323,Monash,3800,1,Narracan,Narracan Public Hall,401 Narracan Connection Rd,NA,NA,NARRACAN,VIC,3824,-38.2576,146.227
VIC,323,Monash,4415,1,Neerim South,Neerim South Primary School,180 Main Neerim Rd,NA,NA,NEERIM SOUTH,VIC,3831,-38.0158,145.955
VIC,323,Monash,3801,1,Nerrena,Nerrena Public Hall,Nerrena Hall Rd,NA,NA,NERRENA,VIC,3953,-38.5085,145.995
VIC,323,Monash,4416,1,Newborough,Newborough Public Hall,Balfour St,NA,NA,NEWBOROUGH,VIC,3825,-38.187,146.292
VIC,323,Monash,4417,1,Newborough East,Newborough East Primary School,300 Old Sale Rd,NA,NA,NEWBOROUGH,VIC,3825,-38.1788707,146.2937354
VIC,323,Monash,3647,1,Newhaven,Newhaven Hall,23 Cleeland St,NA,NA,NEWHAVEN,VIC,3925,-38.5133,145.358
VIC,323,Monash,4418,1,Nilma,Nilma Primary School,76 Bloomfield Rd,NA,NA,NILMA,VIC,3821,-38.1651,145.976
VIC,323,Monash,4419,1,Noojee,Noojee Public Hall,7 Henty St,NA,NA,NOOJEE,VIC,3833,-37.8927,145.998
VIC,323,Monash,3648,1,Nyora,Nyora Primary School,27 Grundy Ave,NA,NA,NYORA,VIC,3987,-38.3366,145.675
VIC,323,Monash,93057,5,Pakenham MONASH PPVC,Uniting Church Hall,47 James St,NA,NA,PAKENHAM,VIC,3810,-38.076675,145.4822745
VIC,323,Monash,3650,1,Poowong,Poowong Consolidated School,5 Gardner Lane,NA,NA,POOWONG,VIC,3988,-38.3423967,145.7682753
VIC,323,Monash,3812,1,Port Franklin,Port Franklin Old School,12 Tramway St,NA,NA,PORT FRANKLIN,VIC,3964,-38.683143,146.277827
VIC,323,Monash,3654,1,Rhyll,Rhyll Mechanics Institute,Lock Rd,NA,NA,RHYLL,VIC,3923,-38.463,145.306
VIC,323,Monash,3660,1,San Remo,San Remo Recreation Centre,Wynne Rd Extension,NA,NA,SAN REMO,VIC,3925,-38.5241,145.37
VIC,323,Monash,93021,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,NA,VIC,NA,NA,NA
VIC,323,Monash,93052,2,Special Hospital Team 2,Multiple sites,NA,NA,NA,NA,VIC,NA,NA,NA
VIC,323,Monash,93053,2,Special Hospital Team 3,Multiple sites,NA,NA,NA,NA,VIC,NA,NA,NA
VIC,323,Monash,93054,2,Special Hospital Team 4,Multiple sites,NA,NA,NA,NA,VIC,NA,NA,NA
VIC,323,Monash,3830,1,Tarwin Lower,Tarwin Lower Mechanics Institute Hall,27 River Dr,NA,NA,TARWIN LOWER,VIC,3956,-38.6993,145.868
VIC,323,Monash,3832,1,Thorpdale,Thorpdale Public Hall,14 Johnstone St,NA,NA,THORPDALE,VIC,3835,-38.2877892,146.1774677
VIC,323,Monash,3835,1,Toora,Toora Community Hall,23 Gray St,NA,NA,TOORA,VIC,3962,-38.6641,146.325
VIC,323,Monash,4427,1,Trafalgar,Trafalgar Primary School,84 School Rd,NA,NA,TRAFALGAR,VIC,3824,-38.2148507,146.1598992
VIC,323,Monash,4433,1,Tynong,Tynong Public Hall,18 Railway Ave,NA,NA,TYNONG,VIC,3813,-38.0843658,145.6253189
VIC,323,Monash,4434,1,Warragul,Warragul Primary School (Senior Campus),46 Bowen St,NA,NA,WARRAGUL,VIC,3820,-38.1565535,145.9280276
VIC,323,Monash,4435,1,Warragul East,Warragul Uniting Church,210 Sutton St,NA,NA,WARRAGUL,VIC,3820,-38.1547,145.943574
VIC,323,Monash,4436,1,Warragul North,Warragul North Primary School,Balmoral St,NA,NA,WARRAGUL,VIC,3820,-38.148,145.939
VIC,323,Monash,34224,5,Warragul PPVC,St Paul's Old Year 9 Centre,57 Sutton St,NA,NA,WARRAGUL,VIC,3820,-38.1507411,145.9268532
VIC,323,Monash,3838,1,Welshpool,Welshpool Memorial Hall,49 Main St,NA,NA,WELSHPOOL,VIC,3966,-38.6645529,146.4400452
VIC,323,Monash,4438,1,Willowgrove,Willow Grove Community Centre,12 Moe-Willow Grove Rd,NA,NA,WILLOW GROVE,VIC,3825,-38.0729477,146.1795545
VIC,323,Monash,3669,1,Wonthaggi,Wonthaggi Senior Citizens Centre,46-50 Murray St,NA,NA,WONTHAGGI,VIC,3995,-38.6049341,145.5874421
VIC,323,Monash,3671,1,Wonthaggi North,Wonthaggi North Primary School,cnr White Rd & Wentworth Rd,NA,NA,WONTHAGGI,VIC,3995,-38.5982,145.598
VIC,323,Monash,38307,5,Wonthaggi PPVC,Wonthaggi Senior Citizens Centre,46-50 Murray St,NA,NA,WONTHAGGI,VIC,3995,-38.604881,145.587443
VIC,323,Monash,3845,1,Yanakie,Yanakie Community Hall,Meeniyan-Promontory Rd,NA,NA,YANAKIE,VIC,3960,-38.8308,146.239
VIC,323,Monash,4440,1,Yarragon,Yarragon Public Hall,7 Campbell St,NA,NA,YARRAGON,VIC,3823,-38.2051,146.064
VIC,324,Nicholls,4721,1,Ardmona,Ardmona Primary School,580 Turnbull Rd,NA,NA,ARDMONA,VIC,3629,-36.3854,145.313
VIC,324,Nicholls,4310,1,Avenel,Avenel Primary School,40 Anderson St,NA,NA,AVENEL,VIC,3664,-36.9017,145.234
VIC,324,Nicholls,4723,1,Bamawm,Bamawm Sports Centre,714 Bamawm Hall Rd,NA,NA,BAMAWM,VIC,3561,-36.262719,144.5887571
VIC,324,Nicholls,4725,1,Barmah,Barmah Public Hall,16 Schier St,NA,NA,BARMAH,VIC,3639,-36.0158,144.962
VIC,324,Nicholls,65488,5,BLV Nicholls PPVC,Divisional Office,377-379 Wyndham St,NA,NA,SHEPPARTON,VIC,3630,-36.382167,145.399537
VIC,324,Nicholls,4315,1,Broadford (Nicholls),Broadford Secondary College,Snodgrass St,NA,NA,BROADFORD,VIC,3658,-37.2046,145.041
VIC,324,Nicholls,4727,1,Bunbartha,Bunbartha Community Centre,Shepparton Barmah Rd,NA,NA,BUNBARTHA,VIC,3634,-36.2194,145.343
VIC,324,Nicholls,4728,1,Byrneside,Byrneside Public Hall,Midland Hwy,NA,NA,BYRNESIDE,VIC,3616,-36.4218,145.171
VIC,324,Nicholls,4039,1,Cobram,Cobram Civic Centre,14-20 Punt Rd,NA,NA,COBRAM,VIC,3644,-35.9186,145.652
VIC,324,Nicholls,83819,5,Cobram PPVC,Cobram Civic Centre,14-20 Punt Rd,NA,NA,COBRAM,VIC,3644,-35.9188133,145.6515712
VIC,324,Nicholls,4731,1,Colbinabbin,Colbinabbin Primary School,58 Mitchell St,NA,NA,COLBINABBIN,VIC,3559,-36.5899,144.801
VIC,324,Nicholls,4732,1,Congupna,Congupna Primary School,3580 Katamatite Shepparton Main Rd,NA,NA,CONGUPNA,VIC,3633,-36.3000129,145.4341029
VIC,324,Nicholls,4735,1,Dhurringile,Dhurringile Primary School,605 Langham Rd,NA,NA,DHURRINGILE,VIC,3610,-36.5438,145.235
VIC,324,Nicholls,30222,5,Divisional Office (PREPOLL),Divisional Office,377 - 379 Wyndham St,NA,NA,SHEPPARTON,VIC,3630,-36.3821588,145.3993649
VIC,324,Nicholls,4738,1,Dookie,Dookie Primary School,21-43 Dookie St,NA,NA,DOOKIE,VIC,3646,-36.3294832,145.6829381
VIC,324,Nicholls,4741,1,Echuca,Echuca 208 Primary School,413 High St,NA,NA,ECHUCA,VIC,3564,-36.128,144.747
VIC,324,Nicholls,4742,1,Echuca East,Echuca East Primary School,21-31 Eyre St,NA,NA,ECHUCA,VIC,3564,-36.1346,144.761
VIC,324,Nicholls,32033,5,Echuca NICHOLLS PPVC,Masonic Lodge Echuca,426-430 High St,NA,NA,ECHUCA,VIC,3564,-36.1278663,144.7482858
VIC,324,Nicholls,4744,1,Echuca West,Recreation Centre,College Dr,NA,NA,ECHUCA,VIC,3564,-36.1319,144.732
VIC,324,Nicholls,93134,1,Euroa (Nicholls),Euroa Secondary College,26 Campbell St,NA,NA,EUROA,VIC,3666,-36.758138,145.564644
VIC,324,Nicholls,4748,1,Girgarre,Girgarre Primary School,524 Winter Rd,NA,NA,GIRGARRE,VIC,3624,-36.398349,144.973956
VIC,324,Nicholls,4751,1,Gowrie Street,Gowrie Street Primary School,1-19 Gowrie St,NA,NA,SHEPPARTON,VIC,3630,-36.3666,145.397
VIC,324,Nicholls,4753,1,Gunbower,Gunbower Memorial Hall,11 Main St,NA,NA,GUNBOWER,VIC,3566,-35.9578,144.371
VIC,324,Nicholls,4754,1,Guthrie Street,Guthrie Street Primary School,33-69 Guthrie St,NA,NA,SHEPPARTON,VIC,3630,-36.3986,145.392
VIC,324,Nicholls,4060,1,Invergordon,Public Hall,Batey Dr,NA,NA,INVERGORDON,VIC,3636,-36.1500331,145.6102109
VIC,324,Nicholls,4062,1,Katamatite,Katamatite Primary School,4-6 Currajong Ave,NA,NA,KATAMATITE,VIC,3649,-36.0769,145.685
VIC,324,Nicholls,4063,1,Katandra West,Katandra West Primary School,17-27 Bankin St,NA,NA,KATANDRA WEST,VIC,3634,-36.2251,145.562
VIC,324,Nicholls,4758,1,Katunga,Katunga Primary School,24 Carter St,NA,NA,KATUNGA,VIC,3640,-35.9987,145.453
VIC,324,Nicholls,4761,1,Kialla,Kialla Central Primary School,128 Central Kialla Rd,NA,NA,KIALLA,VIC,3631,-36.4532,145.431
VIC,324,Nicholls,4762,1,Kialla West,Kialla West Primary School,7370 Goulburn Valley Hwy,NA,NA,KIALLA WEST,VIC,3631,-36.4661825,145.3894582
VIC,324,Nicholls,4763,1,Knight Street,St Brendan's Primary School,143-149 Knight St,NA,NA,SHEPPARTON,VIC,3630,-36.37483,145.40809
VIC,324,Nicholls,4769,1,Kyabram,Kyabram P12 College,57 Fischer St,NA,NA,KYABRAM,VIC,3620,-36.3176,145.056
VIC,324,Nicholls,83253,1,Kyabram West,Youth Club Hall,Unwin St,NA,NA,KYABRAM,VIC,3620,-36.312183,145.043601
VIC,324,Nicholls,4771,1,Ky Valley,Ky Valley Public Hall,534 Scobie Rd,NA,NA,KY VALLEY,VIC,3621,-36.2829,145.006
VIC,324,Nicholls,4774,1,Lancaster,Lancaster Primary School,8 Weller Rd,NA,NA,LANCASTER,VIC,3620,-36.3131301,145.1326567
VIC,324,Nicholls,4777,1,Lemnos,Lemnos Primary School,74-76 Lemnos North Rd,NA,NA,LEMNOS,VIC,3631,-36.3566,145.463
VIC,324,Nicholls,4778,1,Lockington,Lockington & District Community Centre,Barton St,NA,NA,LOCKINGTON,VIC,3563,-36.2689818,144.5372057
VIC,324,Nicholls,4338,1,Longwood,Longwood Community Centre,2A Down St,NA,NA,LONGWOOD,VIC,3665,-36.8049,145.427
VIC,324,Nicholls,4781,1,Merrigum,Merrigum Primary School,14 Judd Ave,NA,NA,MERRIGUM,VIC,3618,-36.369249,145.129824
VIC,324,Nicholls,83284,1,Mooroopna,Mooroopna Primary School,16-18 O'Brien St,NA,NA,MOOROOPNA,VIC,3629,-36.39182,145.36083
VIC,324,Nicholls,4787,1,Mooroopna Park,G T Coulson Community Activity Centre,Echuca Rd,NA,NA,MOOROOPNA,VIC,3629,-36.3813,145.351
VIC,324,Nicholls,4788,1,Murchison,Murchison Community Centre,14 Watson St,NA,NA,MURCHISON,VIC,3610,-36.6177,145.216
VIC,324,Nicholls,4351,1,Nagambie,Nagambie Senior Citizens Centre,358-360 High St,NA,NA,NAGAMBIE,VIC,3608,-36.782,145.155
VIC,324,Nicholls,4792,1,Nanneella,Nanneella Estate Primary School,159 Bennett Rd,NA,NA,NANNEELLA,VIC,3561,-36.314,144.779
VIC,324,Nicholls,4793,1,Nathalia,Nathalia Secondary College,41 Chapel St,NA,NA,NATHALIA,VIC,3638,-36.060135,145.208772
VIC,324,Nicholls,4083,1,Numurkah,Numurkah RSL,40 Saxton St,NA,NA,NUMURKAH,VIC,3636,-36.088209,145.443173
VIC,324,Nicholls,4794,1,Orrvale,Orrvale Primary School,300 Channel Rd,NA,NA,ORRVALE,VIC,3631,-36.4099,145.439
VIC,324,Nicholls,4796,1,Picola,Picola Public Hall,1 Picola-Barmah Rd,NA,NA,PICOLA,VIC,3639,-35.9993438,145.1085157
VIC,324,Nicholls,4354,1,Puckapunyal,Primary School,Alamein Rd,NA,NA,PUCKAPUNYAL,VIC,3662,-37.0022699,145.0336075
VIC,324,Nicholls,3320,1,Pyalong,Pyalong Primary School,10-14 Bourke St,NA,NA,PYALONG,VIC,3521,-37.1174159,144.8569036
VIC,324,Nicholls,4800,1,Rochester,Rochester Secondary College,Edward St,NA,NA,ROCHESTER,VIC,3561,-36.3539,144.699
VIC,324,Nicholls,4801,1,Rushworth,Rushworth P-12 College,45 Heily St,NA,NA,RUSHWORTH,VIC,3612,-36.5837,145.014
VIC,324,Nicholls,4089,1,St James,St James Town Hall,St James Rd,NA,NA,ST JAMES,VIC,3727,-36.2695,145.895
VIC,324,Nicholls,4356,1,Seymour,Seymour Anglican Parish Hall,2 Anzac Ave,NA,NA,SEYMOUR,VIC,3660,-37.0264026,145.1368403
VIC,324,Nicholls,65398,5,Seymour NICHOLLS PPVC,Masonic Lodge Seymour,25 Anzac Ave,NA,NA,SEYMOUR,VIC,3660,-37.0260899,145.1394233
VIC,324,Nicholls,4805,1,Shepparton East,Shepparton East Primary School,15 School Rd,NA,NA,SHEPPARTON EAST,VIC,3631,-36.4005,145.48
VIC,324,Nicholls,4806,1,Shepparton North,Bourchier St Primary School,1 Bourchier St,NA,NA,SHEPPARTON,VIC,3630,-36.3675,145.413
VIC,324,Nicholls,38335,5,Shepparton PPVC,Shepparton,159-165 High St,NA,NA,SHEPPARTON,VIC,3630,-36.3775176,145.40004389999999
VIC,324,Nicholls,4807,1,Shepparton South,St George's Rd Primary School,120 St Georges Rd,NA,NA,SHEPPARTON,VIC,3630,-36.3898,145.406
VIC,324,Nicholls,93100,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,NA,VIC,NA,NA,NA
VIC,324,Nicholls,93110,2,Special Hospital Team 2,Multiple sites,NA,NA,NA,NA,VIC,NA,NA,NA
VIC,324,Nicholls,93143,2,Special Hospital Team 3,Multiple sites,NA,NA,NA,NA,VIC,NA,NA,NA
VIC,324,Nicholls,93144,2,Special Hospital Team 4,Multiple sites,NA,NA,NA,NA,VIC,NA,NA,NA
VIC,324,Nicholls,4808,1,Stanhope,Stanhope Community Hall,Godley Pl,NA,NA,STANHOPE,VIC,3623,-36.4465,144.984
VIC,324,Nicholls,4809,1,Strathmerton,Strathmerton Primary School,55 Findlay St,NA,NA,STRATHMERTON,VIC,3641,-35.9239147,145.4769659
VIC,324,Nicholls,4363,1,Tallarook,Tallarook Primary School,52 Main Rd,NA,NA,TALLAROOK,VIC,3659,-37.0941,145.102
VIC,324,Nicholls,4812,1,Tatura,Victory Hall,77 Hogan St,NA,NA,TATURA,VIC,3616,-36.439782,145.225113
VIC,324,Nicholls,4815,1,Tongala,Tongala Public Hall,92-96 Mangan St,NA,NA,TONGALA,VIC,3621,-36.2500649,144.9499664
VIC,324,Nicholls,3333,1,Tooborac,Tooborac Primary School,5185 Northern Hwy,NA,NA,TOOBORAC,VIC,3522,-37.043,144.799
VIC,324,Nicholls,4816,1,Toolamba,Toolamba Primary School,69 Wren St,NA,NA,TOOLAMBA,VIC,3614,-36.4909902,145.344851
VIC,324,Nicholls,4817,1,Toolleen,Uniting Church Hall Toolleen,Toolleen-Cornella Rd,NA,NA,TOOLLEEN,VIC,3551,-36.7203365,144.6848452
VIC,324,Nicholls,4818,1,Torrumbarry,Torrumbarry Public Hall,Murray Valley Hwy,NA,NA,TORRUMBARRY,VIC,3562,-36.0323,144.53
VIC,324,Nicholls,4103,1,Tungamah,Tungamah Primary School,15-17 Tower St,NA,NA,TUNGAMAH,VIC,3728,-36.1612613,145.8793509
VIC,324,Nicholls,4820,1,Undera,Undera Primary School,45-55 Anderson St,NA,NA,UNDERA,VIC,3629,-36.271992,145.2098823
VIC,324,Nicholls,4821,1,Waaia,Waaia Yalca South Primary School,1 Cowan St,NA,NA,WAAIA,VIC,3637,-36.0514,145.33
VIC,324,Nicholls,4822,1,Wanganui,Wanganui Park Secondary College,1-19 Parkside Dr,NA,NA,SHEPPARTON,VIC,3630,-36.3571,145.391
VIC,324,Nicholls,4824,1,Wilmot Road,Wilmot Road Primary School,84-90 Wilmot Rd,NA,NA,SHEPPARTON,VIC,3630,-36.3988,145.406
VIC,324,Nicholls,4122,1,Wunghnu,Wunghnu Primary School,12 Brunton St,NA,NA,WUNGHNU,VIC,3635,-36.15028,145.43042
VIC,324,Nicholls,4825,1,Wyuna,Wyuna Memorial Hall,Alfred Rd,NA,NA,WYUNA,VIC,3620,-36.198,145.061
VIC,324,Nicholls,4125,1,Yarrawonga,Yarrawonga Secondary College,2-22 Pinniger St,NA,NA,YARRAWONGA,VIC,3730,-36.0211,146.007
VIC,324,Nicholls,33125,5,Yarrawonga PPVC,Community Hall,Orr St,NA,NA,YARRAWONGA,VIC,3730,-36.012901,146.0049534
VIC,324,Nicholls,4127,1,Yarroweyah,Yarroweyah Memorial Hall,4426 Murray Valley Hwy,NA,NA,YARROWEYAH,VIC,3644,-35.9252,145.562
VIC,232,Scullin,33109,1,Blossom Park,Plenty Parklands Primary School,48 Blossom Park Dr,NA,NA,MILL PARK,VIC,3082,-37.6698,145.077
VIC,232,Scullin,65461,5,BLV Scullin PPVC,BLV Scullin,Suite 1,2 Enterprise Drive,NA,BUNDOORA,VIC,3083,-37.6849437,145.068903
VIC,232,Scullin,30223,5,Divisional Office (PREPOLL),Divisional Office,1/2 Enterprise Dr,NA,NA,BUNDOORA,VIC,3083,-37.6850688,145.0688379
VIC,232,Scullin,4321,1,Epping,Epping Primary School,805 High St,NA,NA,EPPING,VIC,3076,-37.6454,145.025
VIC,232,Scullin,4322,1,Epping East,Epping Secondary College,10 McDonalds Rd,NA,NA,EPPING,VIC,3076,-37.6449,145.033
VIC,232,Scullin,66012,1,Epping North,Creeds Farm Living and Learning Centre,2 Snugburgh Way,NA,NA,EPPING,VIC,3076,-37.6221583,145.006186
VIC,232,Scullin,11649,1,Epping South,Lalor North Secondary College,114 Childs Rd,NA,NA,EPPING,VIC,3076,-37.661,145.035
VIC,232,Scullin,47750,1,Epping Views,Epping Views Primary School,20 Mansfield St,NA,NA,EPPING,VIC,3076,-37.62946,145.02536
VIC,232,Scullin,83631,1,Epping West,Harvest Home Primary School,365 Harvest Home Rd,NA,NA,EPPING,VIC,3076,-37.6226301,145.0014961
VIC,232,Scullin,8899,1,Findon,Findon Primary School,5 Cuthbert Dr,NA,NA,MILL PARK,VIC,3082,-37.6666,145.051
VIC,232,Scullin,97520,5,Greensborough SCULLIN PPVC,Shop Front,98-100 Main Street,Greensborough,NA,GREENSBOROUGH,VIC,3088,-37.7030179,145.1052814
VIC,232,Scullin,93348,1,Grimshaw (Scullin),St Peter's Anglican Church,1-5 Monckton Rd,NA,NA,BUNDOORA,VIC,3083,-37.700172,145.059995
VIC,232,Scullin,4855,1,Lalor,Lalor Secondary College,118 David St,NA,NA,LALOR,VIC,3075,-37.6728,145.031
VIC,232,Scullin,4856,1,Lalor East,Lalor East Primary School,35-39 Cleveland St,NA,NA,THOMASTOWN,VIC,3074,-37.6765,145.035
VIC,232,Scullin,4857,1,Lalor North,Lalor North Primary School,2 Derna Cres,NA,NA,LALOR,VIC,3075,-37.66442,145.02796
VIC,232,Scullin,4858,1,Lalor Park,Outer Northern Trade Training Centre,407 High St,NA,NA,LALOR,VIC,3075,-37.6680515,145.0102067
VIC,232,Scullin,83689,1,Lalor South,Barry Road Community Activity Centre,36 Barry Rd,NA,NA,THOMASTOWN,VIC,3074,-37.6715008,144.9976092
VIC,232,Scullin,4859,1,Lalor West,Lalor Gardens Primary School,134 Kingsway Dr,NA,NA,LALOR,VIC,3075,-37.6636131,145.0015282
VIC,232,Scullin,31767,1,Meadowglen,Meadowglen Primary School,22-48 Meadow Glen Dr,NA,NA,EPPING,VIC,3076,-37.6436,145.053
VIC,232,Scullin,93305,1,Mernda (Scullin),Mernda Primary School,25 Everton Dr,NA,NA,MERNDA,VIC,3754,-37.5942567,145.0913072
VIC,232,Scullin,82922,1,Mernda Central (Scullin),Mernda Central College,70 Breadalbane Ave,NA,NA,MERNDA,VIC,3754,-37.6039419,145.0879353
VIC,232,Scullin,82923,1,Mernda Park (Scullin),Mernda Park Primary School,40 Riverdale Blvd,NA,NA,MERNDA,VIC,3754,-37.6144317,145.0959081
VIC,232,Scullin,93340,1,Mernda South (Scullin),St Joseph's Catholic Primary School,44 Mernda Village Dr,NA,NA,MERNDA,VIC,3754,-37.5948103,145.0903898
VIC,232,Scullin,4345,1,Mill Park,Mill Park Primary School,10 Blamey Ave,NA,NA,MILL PARK,VIC,3082,-37.6747,145.066
VIC,232,Scullin,11890,1,Mill Park Heights,Mill Park Heights Primary School,87-93 Pindari Ave,NA,NA,MILL PARK,VIC,3082,-37.6569,145.051
VIC,232,Scullin,34245,1,Mill Park Lakes,The Lakes P-9 School (Early Years Campus),275 Gordons Rd,NA,NA,SOUTH MORANG,VIC,3752,-37.6298894,145.0778491
VIC,232,Scullin,65491,1,Mill Park Lakes East,The Lakes P-9 School (Middle Years Campus),80 Jardier Terrace,NA,NA,SOUTH MORANG,VIC,3752,-37.634011,145.07534
VIC,232,Scullin,65680,5,Mill Park SCULLIN PPVC,Macedonian Orthodox Church St Petka,281-285 Plenty Rd,NA,NA,MILL PARK,VIC,3082,-37.674666,145.069976
VIC,232,Scullin,83686,1,Mill Park West,St Francis of Assisi Catholic Church Mill Park,290 Childs Rd,NA,NA,MILL PARK,VIC,3082,-37.6651395,145.058906
VIC,232,Scullin,4861,1,Norris Bank (Scullin),Norris Bank Primary School,146 Settlement Rd,NA,NA,BUNDOORA,VIC,3083,-37.6949,145.043
VIC,232,Scullin,4349,1,South Morang,Morang South Primary School,77 Gorge Road,NA,NA,SOUTH MORANG,VIC,3752,-37.6522,145.095
VIC,232,Scullin,46761,5,South Morang SCULLIN PPVC,The Hive,1/33 Danaher Dr,NA,NA,SOUTH MORANG,VIC,3752,-37.6498728,145.0800494
VIC,232,Scullin,31591,2,Special Hospital Team 1,Multiple sites,NA,NA,NA,NA,VIC,NA,NA,NA
VIC,232,Scullin,32870,2,Special Hospital Team 2,Multiple sites,NA,NA,NA,NA,VIC,NA,NA,NA
VIC,232,Scullin,4365,1,The Stables,Mill Park Secondary College (Middle Years Campus),9-25 Moorhead Dr,NA,NA,MILL PARK,VIC,3082,-37.6638,145.063
VIC,232,Scullin,4862,1,Thomastown,Thomastown Primary School,10 Spring St,NA,NA,THOMASTOWN,VIC,3074,-37.6825,145.012
VIC,232,Scullin,4863,1,Thomastown East,Thomastown East Primary School,82 Cedar St,NA,NA,THOMASTOWN,VIC,3074,-37.68044,145.02498
VIC,232,Scullin,31768,1,Thomastown Heights,St Clare's Primary School,Harbard St,NA,NA,THOMASTOWN,VIC,3074,-37.67125,144.99769
VIC,232,Scullin,4864,1,Thomastown Meadows,Thomastown Meadows Primary School,13-19 Endeavour Ave,NA,NA,THOMASTOWN,VIC,3074,-37.6826,144.993
VIC,232,Scullin,4865,1,Thomastown West,Thomastown Secondary College,80-96 Main St,NA,NA,THOMASTOWN,VIC,3074,-37.6402214,145.1325146
VIC,232,Scullin,83636,1,Wollert South,Edgars Creek Secondary College,2 Steen Ave,NA,NA,WOLLERT,VIC,3750,-37.6140115,145.0050657
VIC,233,Wannon,4933,1,Allansford,Allansford Primary School,Frank St,NA,NA,ALLANSFORD,VIC,3277,-38.386177000000004,142.589816
VIC,233,Wannon,2979,1,Ararat,Ararat Senior Citizens Rooms,193 Barkly St,NA,NA,ARARAT,VIC,3377,-37.2822,142.933
VIC,233,Wannon,83794,5,Ararat Election Day PPVC,Ararat Senior Citizens Rooms,193 Barkly St,NA,NA,ARARAT,VIC,3377,NA,NA
VIC,233,Wannon,83701,5,Ararat PPVC,St Mary's Parish Hall,304 Barkly St,NA,NA,ARARAT,VIC,3377,-37.284848,142.938517
VIC,233,Wannon,2982,1,Ararat West,Ararat College,4-30 Barkly St,NA,NA,ARARAT,VIC,3377,-37.2853,142.923
VIC,233,Wannon,4937,1,Balmoral,Balmoral Mechanics Hall,26 Glendinning St,NA,NA,BALMORAL,VIC,3407,-37.248674,141.84222
VIC,233,Wannon,2996,1,Beaufort,Beeripmo Development Centre,1 Lawrence St,NA,NA,BEAUFORT,VIC,3373,-37.4301,143.383
VIC,233,Wannon,3458,1,Beeac,Beeac Primary School,45 Lang St,NA,NA,BEEAC,VIC,3251,-38.19391,143.64177
VIC,233,Wannon,65492,5,BLV Wannon PPVC,Divisional Office,100 Kepler St,NA,NA,WARRNAMBOOL,VIC,3280,-38.3812348,142.4826836
VIC,233,Wannon,4939,1,Bolwarra,Bolwarra Primary School,249 Princes Hwy,NA,NA,BOLWARRA,VIC,3305,-38.283,141.614
VIC,233,Wannon,4941,1,Branxholme,Branxholme Public Hall,98 McNichol St,NA,NA,BRANXHOLME,VIC,3302,-37.8585,141.796
VIC,233,Wannon,4947,1,Camperdown,Camperdown College,1 Wilson St,NA,NA,CAMPERDOWN,VIC,3260,-38.2397,143.145
VIC,233,Wannon,3008,1,Cape Clear,Cape Clear Recreation Reserve Hall,11 Recreation Rd,NA,NA,CAPE CLEAR,VIC,3351,-37.7868,143.613
VIC,233,Wannon,31772,1,Carpendeit,Carpendeit Public Hall,417 Ansons Rd,NA,NA,CARPENDEIT,VIC,3260,-38.3702336,143.2417954
VIC,233,Wannon,4952,1,Casterton,Casterton Town Hall,67 Henty St,NA,NA,CASTERTON,VIC,3311,-37.5851,141.405
VIC,233,Wannon,4953,1,Cavendish,Cavendish Memorial Hall,32 Barker St,NA,NA,CAVENDISH,VIC,3314,-37.5281,142.04
VIC,233,Wannon,4959,1,Cobden,Cobden Civic Hall,53-55 Victoria St,NA,NA,COBDEN,VIC,3266,-38.3269,143.077
VIC,233,Wannon,3470,1,Colac East,Colac Primary School,Lyons St,NA,NA,COLAC,VIC,3250,-38.3373,143.598
VIC,233,Wannon,58629,5,Colac WANNON PPVC,Corangamite Outposted Centre,275 Murray St,NA,NA,COLAC,VIC,3250,-38.3406464,143.5903215
VIC,233,Wannon,3472,1,Colac West,Colac South West Primary School,238 Wilson St,NA,NA,COLAC,VIC,3250,-38.3432158,143.5720851
VIC,233,Wannon,4962,1,Coleraine,Coleraine Primary School,124 Church St,NA,NA,COLERAINE,VIC,3315,-37.602452,141.685308
VIC,233,Wannon,93444,1,Concongella (Wannon),Concongella Primary School,61 Concongella School Rd,NA,NA,CONCONGELLA,VIC,3384,-37.0494187,142.8223733
VIC,233,Wannon,3475,1,Cororooke,Cororooke Public Hall,580 Corangamite Lake Rd,NA,NA,COROROOKE,VIC,3254,-38.2842,143.523
VIC,233,Wannon,3476,1,Cressy,Cressy Public Hall,41 Yarima Rd,NA,NA,CRESSY,VIC,3322,-38.025272,143.645094
VIC,233,Wannon,4966,1,Dartmoor,Dartmoor Primary School,76 Greenham St,NA,NA,DARTMOOR,VIC,3304,-37.9231,141.276
VIC,233,Wannon,3019,1,Dereel,Dereel Soldiers' Memorial Hall,14 Swamp Rd,NA,NA,DEREEL,VIC,3352,-37.819508,143.752662
