uniqueID,surname,allOtherNames,firstName,commonName,displayName,earlierOrLaterNames,title,gender,birthDate,birthYear,birthPlace,deathDate,member,senator,wasPrimeMinister,wikidataID,wikipedia,adb,comments
Bidgood1959,Bidgood,James Mark,James,NA,"Bidgood, James",NA,NA,male,1959-05-26,1959,London,NA,1,0,NA,Q6129774,https://en.wikipedia.org/wiki/James_Bidgood_(politician),NA,NA
Billson1966,Billson,Bruce Fredrick,Bruce,NA,"Billson, Bruce",NA,NA,male,1966-01-26,1966,Albury,NA,1,0,NA,Q4977155,https://en.wikipedia.org/wiki/Bruce_Billson,NA,NA
Bilney1939,Bilney,Gordon Neil,Gordon,NA,"Bilney, Gordon",NA,NA,male,1939-06-21,1939,Renmark,2012-10-28,1,0,NA,Q5584883,https://en.wikipedia.org/wiki/Gordon_Bilney,NA,NA
Bilyk1959,Bilyk,Catryna Louise,Catryna,NA,"Bilyk, Catryna",NA,NA,female,1959-02-07,1959,Hobart,NA,0,1,NA,Q5053981,https://en.wikipedia.org/wiki/Catryna_Bilyk,NA,NA
Bird1906,Bird,Alan Charles,Alan,NA,"Bird, Alan",NA,NA,male,1906-09-28,1906,Launceston,1962-07-21,1,0,NA,Q4706185,https://en.wikipedia.org/wiki/Alan_Bird,NA,NA
Bird1962,Bird,Sharon Leah,Sharon,NA,"Bird, Sharon",NA,NA,female,1962-11-15,1962,Wollongong,NA,1,0,NA,Q7489994,https://en.wikipedia.org/wiki/Sharon_Bird,NA,NA
Birmingham1974,Birmingham,Simon John,Simon,NA,"Birmingham, Simon",NA,NA,male,1974-06-14,1974,Adelaide,NA,0,1,NA,Q7518284,https://en.wikipedia.org/wiki/Simon_Birmingham,NA,NA
Birney1928,Birney,Reginald John,Reginald,Jack,"Birney, Jack",NA,NA,male,1928-09-26,1928,Sydney,1995-01-01,1,0,NA,Q6111281,https://en.wikipedia.org/wiki/Jack_Birney,NA,NA
Birrell1913,Birrell,Frederick Ronald,Frederick,Fred,"Birrell, Fred",NA,NA,male,1913-12-07,1913,Adelaide,1985-07-23,1,0,NA,Q5494636,https://en.wikipedia.org/wiki/Fred_Birrell,NA,NA
Bishop1913,Bishop,Reginald,Reginald,Reg,"Bishop, Reg",NA,NA,male,1913-02-04,1913,Adelaide,1999-07-03,0,1,NA,Q7307733,https://en.wikipedia.org/wiki/Reg_Bishop,NA,NA
Bishop1942,Bishop,Bronwyn Kathleen,Bronwyn,NA,"Bishop, Bronwyn",NA,NA,female,1942-10-19,1942,Sydney,NA,1,1,NA,Q4974135,https://en.wikipedia.org/wiki/Bronwyn_Bishop,NA,NA
Bishop1954,Bishop,Thomas Mark,Thomas,Mark,"Bishop, Mark",NA,NA,male,1954-06-29,1954,Adelaide,NA,0,1,NA,Q6766745,https://en.wikipedia.org/wiki/Mark_Bishop,NA,NA
Bishop1956,Bishop,Julie Isabel,Julie,NA,"Bishop, Julie",NA,NA,female,1956-07-17,1956,Lobethal,NA,1,0,NA,Q434858,https://en.wikipedia.org/wiki/Julie_Bishop,NA,NA
BjelkePetersen1920,Bjelke-Petersen,Florence Isabel,Florence,NA,"Bjelke-Petersen, Florence",Lady Bjelke-Petersen,NA,female,1920-08-11,1920,Brisbane,2017-12-20,0,1,NA,Q5460569,https://en.wikipedia.org/wiki/Florence_Bjelke-Petersen,NA,NA
Black1952,Black,John Rees,John,NA,"Black, John",NA,NA,male,1952-01-26,1952,Sydney,NA,0,1,NA,Q15452349,https://en.wikipedia.org/wiki/John_Black_(Australian_politician),NA,NA
Blackburn1880,Blackburn,Maurice McCrae,Maurice,NA,"Blackburn, Maurice",NA,NA,male,1880-11-19,1880,Inglewood,1944-03-31,1,0,NA,Q6792892,https://en.wikipedia.org/wiki/Maurice_Blackburn,NA,NA
Blackburn1889,Blackburn,Doris Amelia,Doris,NA,"Blackburn, Doris",NA,NA,female,1889-09-18,1889,Melbourne,1970-12-12,1,0,NA,Q5297899,https://en.wikipedia.org/wiki/Doris_Blackburn,NA,NA
Blacklow1879,Blacklow,Archibald Clifford,Archibald,NA,"Blacklow, Archibald",NA,NA,male,1879-10-11,1879,Bagdad,1965-04-04,1,0,NA,Q4786220,https://en.wikipedia.org/wiki/Archibald_Blacklow,NA,NA
Blackwood1861,Blackwood,Robert Officer,Robert,NA,"Blackwood, Robert",NA,NA,male,1861-06-20,1861,Crowlands,1940-09-22,1,0,NA,Q7342138,https://en.wikipedia.org/wiki/Robert_Blackwood_(Australian_politician),NA,Election declared void. Contested by-election 18.5.1904 but was defeated.
Blain1894,Blain,Adair Macalister,Adair,NA,"Blain, Adair",NA,NA,male,1894-11-21,1894,Inverell,1983-04-28,1,0,NA,Q16010296,https://en.wikipedia.org/wiki/Adair_Blain,NA,NA
Blakeley1886,Blakeley,Arthur,Arthur,NA,"Blakeley, Arthur",NA,NA,male,1886-07-03,1886,Gilberton,1972-06-27,1,0,NA,Q4798024,https://en.wikipedia.org/wiki/Arthur_Blakeley,NA,NA
Blakey1879,Blakey,Albert Edward Howarth,Albert,NA,"Blakey, Albert",NA,NA,male,1879-11-09,1879,Balmoral,1935-07-04,0,1,NA,Q4709759,https://en.wikipedia.org/wiki/Albert_Blakey,NA,NA
Blanchard1929,Blanchard,Cecil Allen,Cecil,Allen,"Blanchard, Allen",NA,NA,male,1929-04-17,1929,London,2008-10-25,1,0,NA,Q4731539,https://en.wikipedia.org/wiki/Allen_Blanchard,NA,NA
Bland1882,Bland,Francis Armand,Francis,NA,"Bland, Francis",NA,NA,male,1882-08-24,1882,Macdonaldtown,1967-04-09,1,0,NA,Q5480262,https://en.wikipedia.org/wiki/Francis_Bland,NA,NA
Blewett1933,Blewett,Neal,Neal,NA,"Blewett, Neal",NA,NA,male,1933-10-24,1933,Launceston,NA,1,0,NA,Q6984063,https://en.wikipedia.org/wiki/Neal_Blewett,NA,NA
Blundell1871,Blundell,Reginald Pole,Reginald,NA,"Blundell, Reginald",NA,NA,male,1871-02-04,1871,Norwood,1945-08-09,1,0,NA,Q7308610,https://en.wikipedia.org/wiki/Reginald_Blundell,http://adb.anu.edu.au/biography/blundell-reginald-pole-5273,NA
Blunt1951,Blunt,Charles William,Charles,NA,"Blunt, Charles",NA,NA,male,1951-01-19,1951,Sydney,NA,1,0,NA,Q5075662,https://en.wikipedia.org/wiki/Charles_Blunt,NA,NA
Bolkus1950,Bolkus,Nick,Nick,NA,"Bolkus, Nick",NA,NA,male,1950-07-17,1950,Adelaide,NA,0,1,NA,Q7026792,https://en.wikipedia.org/wiki/Nick_Bolkus,NA,NA
Bolton1860,Bolton,William Kinsey,William,NA,"Bolton, William",NA,NA,male,1860-11-01,1860,Lostock Gralam,1941-09-08,0,1,NA,Q8014041,https://en.wikipedia.org/wiki/William_Kinsey_Bolton,NA,Wikipedia has a different birthdate
Bonner1922,Bonner,Neville Thomas,Neville,NA,"Bonner, Neville",NA,NA,male,1922-03-28,1922,Ukerebagh Island,1999-02-05,0,1,NA,Q785182,https://en.wikipedia.org/wiki/Neville_Bonner,NA,NA
Bonnett1916,Bonnett,Robert Noel,Robert,NA,"Bonnett, Robert",NA,NA,male,1916-09-01,1916,Brisbane,1992-04-21,1,0,NA,Q7342207,https://en.wikipedia.org/wiki/Robert_Bonnett,NA,Need to double-check this death date.
Bonython1848,Bonython,John Langdon,John,NA,"Bonython, John",NA,Sir,male,1848-10-15,1848,London,1939-10-22,1,0,NA,Q6243972,https://en.wikipedia.org/wiki/John_Langdon_Bonython,NA,NA
Bosman1924,Bosman,Leonard Lewis,Leonard,Len,"Bosman, Len",NA,NA,male,1924-02-05,1924,Sydney,2017-02-06,1,0,NA,Q6525141,https://en.wikipedia.org/wiki/Len_Bosman,NA,NA
Bostock1892,Bostock,William Dowling,William,NA,"Bostock, William",NA,NA,male,1892-02-05,1892,Surry Hills,1968-04-28,1,0,NA,Q5583183,https://en.wikipedia.org/wiki/William_Bostock,NA,NA
Boswell1940,Boswell,Ronald Leslie Doyle,Ronald,Ron,"Boswell, Ron",NA,NA,male,1940-12-09,1940,Perth,NA,0,1,NA,Q7363550,https://en.wikipedia.org/wiki/Ron_Boswell,NA,NA
Bourchier1929,Bourchier,John William,John,NA,"Bourchier, John",NA,NA,male,1929-10-12,1929,Ballarat,2017-08-31,1,0,NA,Q15967299,https://en.wikipedia.org/wiki/John_Bourchier_(politician),NA,NA
Bourke1913,Bourke,William Meskill,William,Bill,"Bourke, Bill",NA,NA,male,1913-06-02,1913,Carlton North,1981-05-22,1,0,NA,Q4908208,https://en.wikipedia.org/wiki/Bill_Bourke,http://adb.anu.edu.au/biography/bourke-william-meskill-bill-12238,NA
Bourne1954,Bourne,Vicki Worrall,Vicki,NA,"Bourne, Vicki",NA,NA,female,1954-10-22,1954,Sydney,NA,0,1,NA,Q7925375,https://en.wikipedia.org/wiki/Vicki_Bourne,NA,NA
Bowden1871,Bowden,Eric Kendall,Eric,NA,"Bowden, Eric",NA,NA,male,1871-09-30,1871,Parramatta,1931-02-13,1,0,NA,Q5386168,https://en.wikipedia.org/wiki/Eric_Bowden,http://adb.anu.edu.au/biography/bowden-eric-kendall-5309,NA
Bowden1888,Bowden,George James,George,NA,"Bowden, George",NA,NA,male,1888-03-17,1888,Moyhu,1962-06-08,1,0,NA,Q5537142,https://en.wikipedia.org/wiki/George_Bowden_(Australian_politician),NA,NA
Bowen1911,Bowen,Nigel Hubert,Nigel,NA,"Bowen, Nigel",NA,NA,male,1911-05-26,1911,Summerland,1994-09-27,1,0,NA,Q1563218,https://en.wikipedia.org/wiki/Nigel_Bowen,NA,NA
Bowen1922,Bowen,Lionel Frost,Lionel,NA,"Bowen, Lionel",NA,NA,male,1922-12-28,1922,Ultimo,2012-04-01,1,0,NA,Q6555551,https://en.wikipedia.org/wiki/Lionel_Bowen,NA,NA
Bowen1973,Bowen,Christopher Eyles,Christopher,Chris,"Bowen, Chris",NA,NA,male,1973-01-17,1973,Sydney,NA,1,0,NA,Q1077015,https://en.wikipedia.org/wiki/Chris_Bowen,NA,NA
Boyce1951,Boyce,Suzanne Kay,Suzanne,Sue,"Boyce, Sue",NA,NA,female,1951-03-15,1951,Brisbane,NA,0,1,NA,Q16148043,https://en.wikipedia.org/wiki/Sue_Boyce,NA,NA
Boyd1867,Boyd,James Arthur,James,NA,"Boyd, James",NA,NA,male,1867-07-07,1867,Ayrshire,1941-04-12,1,0,NA,Q15996398,https://en.wikipedia.org/wiki/James_Boyd_(Australian_politician),NA,NA
Bradbury1976,Bradbury,David John,David,NA,"Bradbury, David",NA,NA,male,1976-02-28,1976,Sydney,NA,1,0,NA,Q5231642,https://en.wikipedia.org/wiki/David_Bradbury_(politician),NA,NA
Braddon1829,Braddon,Edward Nicholas Coventry,Edward,NA,"Braddon, Edward",NA,Sir,male,1829-06-11,1829,St Kew,1904-02-02,1,0,NA,Q5341989,https://en.wikipedia.org/wiki/Edward_Braddon,NA,NA
Bradfield1933,Bradfield,James Mark,James,Jim,"Bradfield, Jim",NA,NA,male,1933-07-30,1933,Sydney,1989-11-19,1,0,NA,Q6130112,https://en.wikipedia.org/wiki/Jim_Bradfield,NA,NA
Bradford1946,Bradford,John Walter,John,NA,"Bradford, John",NA,NA,male,1946-01-03,1946,Sydney,NA,1,0,NA,Q6222850,https://en.wikipedia.org/wiki/John_Bradford_(Australian_politician),NA,NA
Bragg1984,Bragg,Andrew James,Andrew,NA,"Bragg, Andrew",NA,NA,male,1984-07-11,1984,Carlton,NA,0,1,NA,Q64152252,https://en.wikipedia.org/wiki/Andrew_Bragg,NA,NA
Braithwaite1933,Braithwaite,Raymond Allen,Raymond,Ray,"Braithwaite, Ray",NA,NA,male,1933-12-06,1933,Finch Hatton,NA,1,0,NA,Q7297227,https://en.wikipedia.org/wiki/Ray_Braithwaite,NA,NA
Brand1873,Brand,Charles Henry,Charles,NA,"Brand, Charles",NA,NA,male,1873-09-04,1873,Ipswich,1961-07-31,0,1,NA,Q5075744,https://en.wikipedia.org/wiki/Charles_Brand_(general),NA,NA
Brand1888,Brand,William Alfred,William,NA,"Brand, William",NA,NA,male,1888-08-22,1888,Childers,1979-10-26,1,0,NA,Q8005854,https://en.wikipedia.org/wiki/William_Brand,NA,NA
Brandis1957,Brandis,George Henry,George,NA,"Brandis, George",NA,NA,male,1957-06-22,1957,Sydney,NA,0,1,NA,Q5537216,https://en.wikipedia.org/wiki/George_Brandis,NA,NA
Branson1918,Branson,George Howard,George,NA,"Branson, George",NA,NA,male,1918-02-23,1918,Perth,1999-01-27,0,1,NA,Q5537217,https://en.wikipedia.org/wiki/George_Branson,NA,NA
Breen1898,Breen,John Patrick,John,NA,"Breen, John",NA,NA,male,NA,1898,Kalgoorlie,1966-02-05,1,0,NA,Q6223036,https://en.wikipedia.org/wiki/John_Breen_(Australian_politician),NA,NA
Breen1902,Breen,Marie Freda,Marie,NA,"Breen, Marie",NA,NA,female,1902-11-03,1902,St Kilda,1993-06-17,0,1,NA,Q6762775,https://en.wikipedia.org/wiki/Marie_Breen,NA,NA
Brennan1866,Brennan,Thomas Cornelius,Thomas,Tom,"Brennan, Tom",NA,NA,male,NA,1866,Bendigo,1944-01-03,0,1,NA,Q7815052,https://en.wikipedia.org/wiki/Tom_Brennan_(politician),NA,NA
Brennan1873,Brennan,Francis,Francis,Frank,"Brennan, Frank",NA,NA,male,NA,1873,Bendigo,1950-11-06,1,0,NA,Q5485466,https://en.wikipedia.org/wiki/Frank_Brennan_(politician),NA,NA
Brereton1946,Brereton,Laurence John,Laurence,Laurie,"Brereton, Laurie",NA,NA,male,1946-05-29,1946,Kensington,NA,1,0,NA,Q15525018,https://en.wikipedia.org/wiki/Laurie_Brereton#Federal_politics,NA,NA
BridgesMaxwell1929,Bridges-Maxwell,Crawford William,Crawford,William,"Bridges-Maxwell, William",NA,NA,male,1929-09-27,1929,Hobart,1992-04-15,1,0,NA,Q8005918,https://en.wikipedia.org/wiki/William_Bridges-Maxwell,NA,NA
Briggs1977,Briggs,Jamie Edward,Jamie,NA,"Briggs, Jamie",NA,NA,male,1977-06-09,1977,Kyneton,NA,1,0,NA,Q6146653,https://en.wikipedia.org/wiki/Jamie_Briggs,NA,NA
Brimblecombe1898,Brimblecombe,Wilfred John,Wilfred,NA,"Brimblecombe, Wilfred",NA,NA,male,1898-02-06,1898,Laidley,1973-09-14,1,0,NA,Q15967314,https://en.wikipedia.org/wiki/Wilfred_Brimblecombe,NA,NA
Broad1975,Broad,Andrew John,Andrew,NA,"Broad, Andrew",NA,NA,male,1975-07-02,1975,Carnarvon,NA,1,0,NA,Q16215193,https://en.wikipedia.org/wiki/Andrew_Broad,NA,NA
Broadbent1950,Broadbent,Russell Evan,Russell,NA,"Broadbent, Russell",NA,NA,male,1950-12-25,1950,Koo Wee Rup,NA,1,0,NA,Q7381382,https://en.wikipedia.org/wiki/Russell_Broadbent,NA,NA
Brockman1970,Brockman,William Edward Slade,William,Slade,"Brockman, Slade",NA,NA,male,1970-03-27,1970,Manjimup,NA,0,1,NA,Q36913535,https://en.wikipedia.org/wiki/Slade_Brockman,NA,NA
Brodtmann1963,Brodtmann,Gai Marie,Gai,NA,"Brodtmann, Gai",NA,NA,female,1963-11-24,1963,Melbourne,NA,1,0,NA,Q5516953,https://en.wikipedia.org/wiki/Gai_Brodtmann,NA,NA
Brough1961,Brough,Malcolm Thomas,Malcolm,Mal,"Brough, Mal",NA,NA,male,1961-12-29,1961,Brisbane,NA,1,0,NA,Q6740586,https://en.wikipedia.org/wiki/Mal_Brough,NA,NA
Brown1843,Brown,Joseph Tilley,Joseph,NA,"Brown, Joseph",NA,NA,male,1844-02-07,1844,"St John's, Woking",1925-09-28,1,0,NA,Q6287428,https://en.wikipedia.org/wiki/Joseph_Tilley_Brown,http://adb.anu.edu.au/biography/brown-joseph-tilley-5389,Wikpedia has a different birthday
Brown1861,Brown,Thomas,Thomas,NA,"Brown, Thomas",NA,NA,male,1861-10-06,1861,Forbes,1934-03-23,1,0,NA,Q7787948,https://en.wikipedia.org/wiki/Thomas_Brown_(New_South_Wales_politician),NA,NA
Brown1885,Brown,Gordon,Gordon,NA,"Brown, Gordon",NA,NA,male,1885-02-11,1885,Chesterfield,1967-01-12,0,1,NA,Q8853537,https://en.wikipedia.org/wiki/Gordon_Brown_(Australian_politician),NA,NA
Brown1894,Brown,Geoffrey William,Geoffrey,NA,"Brown, Geoffrey",NA,NA,male,1894-04-25,1894,Colac,1955-10-14,1,0,NA,Q5534478,https://en.wikipedia.org/wiki/Geoffrey_Brown_(Australian_politician),NA,NA
Brown1920,Brown,William Walter Charles,William,Bill,"Brown, Bill",NA,NA,male,1920-12-04,1920,Melbourne,2001-06-26,0,1,NA,Q4908279,https://en.wikipedia.org/wiki/Bill_Brown_(Australian_politician),NA,NA
Brown1931,Brown,John Joseph,John,NA,"Brown, John",NA,NA,male,1931-12-19,1931,Sydney,NA,1,0,NA,Q6223436,https://en.wikipedia.org/wiki/John_Brown_(Australian_politician),NA,NA
Brown1933,Brown,Robert James,Robert,"Bob, MP","Brown, Bob, MP",NA,NA,male,1933-12-02,1933,Pelaw Main,NA,1,0,NA,Q4931941,https://en.wikipedia.org/wiki/Bob_Brown_(Australian_Labor_politician),NA,NA
Brown1940,Brown,Neil Anthony,Neil,NA,"Brown, Neil",NA,NA,male,1940-02-22,1940,Melbourne,NA,1,0,NA,Q6988322,https://en.wikipedia.org/wiki/Neil_Brown_(Australian_politician),NA,NA
Brown1944,Brown,Robert James,Robert,"Bob, Senator","Brown, Bob, Senator",NA,NA,male,1944-12-27,1944,Oberon,NA,0,1,NA,Q24598,https://en.wikipedia.org/wiki/Bob_Brown,NA,NA
Brown1963,Brown,Carol Louise,Carol,NA,"Brown, Carol",NA,NA,female,1963-07-19,1963,Hobart,NA,0,1,NA,Q5044273,https://en.wikipedia.org/wiki/Carol_Brown_(politician),NA,NA
Brownbill1914,Brownbill,Kay Cathrine Millin,Kay,NA,"Brownbill, Kay",NA,NA,female,1914-07-21,1914,Adelaide,2002-02-03,1,0,NA,Q6380155,https://en.wikipedia.org/wiki/Kay_Brownbill,NA,NA
Browne1924,Browne,Peter Grahame,Peter,NA,"Browne, Peter",NA,NA,male,1924-07-15,1924,Sydney,2000-09-11,1,0,NA,Q7173005,https://en.wikipedia.org/wiki/Peter_Browne_(Australian_politician),NA,NA
Brownhill1935,Brownhill,David Gordon Cadell,David,NA,"Brownhill, David",NA,NA,male,1935-11-16,1935,Mudgee,NA,0,1,NA,Q5231827,https://en.wikipedia.org/wiki/David_Brownhill,NA,NA
Bruce1883,Bruce,Stanley Melbourne,Stanley,NA,"Bruce, Stanley",NA,NA,male,1883-04-15,1883,Melbourne,1967-08-25,1,0,1,Q23358,https://en.wikipedia.org/wiki/Stanley_Bruce,NA,NA
Bruce1884,Bruce,Henry Adam,Henry,Harry,"Bruce, Harry",NA,NA,male,1884-05-16,1884,Wandiligong,1958-10-11,1,0,NA,Q5718734,https://en.wikipedia.org/wiki/Harry_Bruce_(politician),NA,NA
Brumby1953,Brumby,John Mansfield,John,NA,"Brumby, John",NA,NA,male,1953-04-21,1953,Melbourne,NA,1,0,NA,Q3108047,https://en.wikipedia.org/wiki/John_Brumby,NA,NA
Bryant1914,Bryant,Gordon Munro,Gordon,NA,"Bryant, Gordon",NA,NA,male,1914-08-03,1914,Lismore,1991-01-14,1,0,NA,Q5584925,https://en.wikipedia.org/wiki/Gordon_Bryant,NA,NA
Bryson1898,Bryson,William George,William,Bill,"Bryson, Bill",NA,NA,male,1898-02-24,1898,Maldon,1973-03-02,1,0,NA,Q4908307,https://en.wikipedia.org/wiki/Bill_Bryson_(politician),NA,NA
Buchanan1905,Buchanan,Alexander Andrew,Alexander,Alex,"Buchanan, Alex",NA,NA,male,1905-10-04,1905,Melbourne,1985-09-10,1,0,NA,Q4718464,https://en.wikipedia.org/wiki/Alex_Buchanan_(politician),NA,NA
Buchholz1968,Buchholz,Scott Andrew,Scott,NA,"Buchholz, Scott",NA,NA,male,1968-03-27,1968,Rockhampton,NA,1,0,NA,Q7436060,https://en.wikipedia.org/wiki/Scott_Buchholz,NA,NA
Buckland1947,Buckland,Geoffrey Frederick,Geoffrey,Geoff,"Buckland, Geoff",NA,NA,male,1947-11-10,1947,Sydney,NA,0,1,NA,Q5534068,https://en.wikipedia.org/wiki/Geoff_Buckland,NA,NA
Bull1905,Bull,Thomas Louis,Thomas,Tom,"Bull, Tom",NA,NA,male,1905-09-07,1905,Wagga Wagga,1976-08-11,0,1,NA,Q7815125,https://en.wikipedia.org/wiki/Tom_Bull,NA,NA
Bullock1955,Bullock,Joseph Warrington,Joseph,Joe,"Bullock, Joe",NA,NA,male,1955-04-13,1955,Sydney,NA,0,1,NA,Q16727734,https://en.wikipedia.org/wiki/Joe_Bullock,NA,NA
Bungey1934,Bungey,Melville Harold,Melville,Mel,"Bungey, Mel",NA,NA,male,1934-08-30,1934,Gnowangerup,NA,1,0,NA,Q6810663,https://en.wikipedia.org/wiki/Mel_Bungey,NA,NA
Bunton1902,Bunton,Cleaver Ernest,Cleaver,NA,"Bunton, Cleaver",NA,NA,male,1902-05-05,1902,Albury,1999-01-20,0,1,NA,Q5131003,https://en.wikipedia.org/wiki/Cleaver_Bunton,NA,NA
Burchell1883,Burchell,Reginald John,Reginald,NA,"Burchell, Reginald",NA,NA,male,1883-05-20,1883,Port Pirie,1955-06-20,1,0,NA,Q7308625,https://en.wikipedia.org/wiki/Reginald_Burchell,NA,NA
Burke1910,Burke,Thomas Patrick,Thomas,Tom,"Burke, Tom",NA,NA,male,1910-08-28,1910,Moora,1973-01-17,1,0,NA,Q7815132,https://en.wikipedia.org/wiki/Tom_Burke_(Australian_politician),NA,NA
Burke1966,Burke,Anna Elizabeth,Anna,NA,"Burke, Anna",NA,NA,female,1966-01-01,1966,Melbourne,NA,1,0,NA,Q4766888,https://en.wikipedia.org/wiki/Anna_Burke,NA,NA
Burke1969,Burke,Anthony Stephen,Anthony,Tony,"Burke, Tony",NA,NA,male,1969-11-04,1969,Sydney,NA,1,0,NA,Q1449483,https://en.wikipedia.org/wiki/Tony_Burke,NA,NA
Burney1957,Burney,Linda Jean,Linda,NA,"Burney, Linda",NA,NA,female,1957-04-25,1957,Whitton,NA,1,0,NA,Q6551428,https://en.wikipedia.org/wiki/Linda_Burney,NA,NA
Burns1869,Burns,George Mason,George,NA,"Burns, George",NA,NA,male,1869-04-19,1869,Mogo,1932-08-15,1,0,NA,Q5537446,https://en.wikipedia.org/wiki/George_Burns_(Australian_politician),NA,NA
Burns1929,Burns,Bryant Robert,Bryant,NA,"Burns, Bryant",NA,NA,male,1929-03-24,1929,Rockhampton,NA,0,1,NA,Q16091146,https://en.wikipedia.org/wiki/Bryant_Burns,NA,NA
Burns1933,Burns,William George,William,NA,"Burns, William",NA,NA,male,1933-10-22,1933,Northern Ireland,2009-03-16,1,0,NA,Q8006183,https://en.wikipedia.org/wiki/William_Burns_(Australian_politician),NA,NA
Burns1987,Burns,Joshua Solomon,Joshua,Josh,"Burns, Josh",NA,NA,male,1987-02-06,1987,Caulfield,NA,1,0,NA,Q63987238,https://en.wikipedia.org/wiki/Josh_Burns_(politician),NA,NA
Burr1939,Burr,Maxwell Arthur,Maxwell,Max,"Burr, Max",NA,NA,male,1939-01-09,1939,Launceston,NA,1,0,NA,Q6794626,https://en.wikipedia.org/wiki/Max_Burr,NA,NA
Burston1948,Burston,Brian,Brian,NA,"Burston, Brian",NA,NA,male,1948-02-25,1948,Cessnock,NA,0,1,NA,Q26703252,https://en.wikipedia.org/wiki/Brian_Burston,NA,NA
Bury1913,Bury,Leslie Harry Ernest,Leslie,Les,"Bury, Les",NA,NA,male,1913-02-25,1913,London,1986-09-07,1,0,NA,Q1820470,https://en.wikipedia.org/wiki/Les_Bury,NA,NA
Bushby1965,Bushby,David Christopher,David,NA,"Bushby, David",NA,NA,male,1965-07-17,1965,Launceston,NA,0,1,NA,Q5231953,https://en.wikipedia.org/wiki/David_Bushby,NA,NA
Butler1970,Butler,Mark Christopher,Mark,NA,"Butler, Mark",NA,NA,male,1970-07-08,1970,Canberra,NA,1,0,NA,Q6766947,https://en.wikipedia.org/wiki/Mark_Butler,NA,NA
Butler1977,Butler,Terri Megan,Terri,NA,"Butler, Terri",NA,NA,female,1977-11-28,1977,Cairns,NA,1,0,NA,Q16216498,https://en.wikipedia.org/wiki/Terri_Butler,NA,NA
Buttfield1912,Buttfield,Nancy Eileen,Nancy,NA,"Buttfield, Nancy",Later Dame Nancy,NA,female,1912-11-12,1912,Adelaide,2005-09-04,0,1,NA,Q6962576,https://en.wikipedia.org/wiki/Nancy_Buttfield,NA,NA
Button1932,Button,John Norman,John,NA,"Button, John",NA,NA,male,1932-06-30,1932,Ballarat,2008-04-08,0,1,NA,Q1699474,https://en.wikipedia.org/wiki/John_Button,NA,NA
Buzacott1867,Buzacott,Richard,Richard,Dick,"Buzacott, Dick",NA,NA,male,1867-09-07,1867,Clare,1933-01-10,0,1,NA,Q7324512,https://en.wikipedia.org/wiki/Richard_Buzacott,NA,NA
Byrne1910,Byrne,Condon Bryan,Condon,NA,"Byrne, Condon",NA,NA,male,1910-05-25,1910,Yea,1993-11-25,0,1,NA,Q5159323,https://en.wikipedia.org/wiki/Condon_Byrne,NA,NA
Byrne1962,Byrne,Anthony Michael,Anthony,NA,"Byrne, Anthony",NA,NA,male,1962-12-01,1962,Adelaide,NA,1,0,NA,Q4772190,https://en.wikipedia.org/wiki/Anthony_Byrne_(politician),NA,NA
Cadman1937,Cadman,Alan Glyndwr,Alan,NA,"Cadman, Alan",NA,NA,male,1937-07-26,1937,Sydney,NA,1,0,NA,Q4706304,https://en.wikipedia.org/wiki/Alan_Cadman,NA,NA
Cairns1914,Cairns,James Ford,James,Jim,"Cairns, Jim",NA,NA,male,1914-10-04,1914,Carlton,2003-10-12,1,0,NA,Q1689055,https://en.wikipedia.org/wiki/Jim_Cairns,NA,NA
Cairns1929,Cairns,Kevin Michael,Kevin,NA,"Cairns, Kevin",NA,NA,male,1929-05-15,1929,Five Dock,1984-07-06,1,0,NA,Q6395957,https://en.wikipedia.org/wiki/Kevin_Cairns_(politician),NA,NA
Calder1916,Calder,Stephen Edward,Stephen,Sam,"Calder, Sam",NA,NA,male,1916-08-10,1916,Melbourne,2008-09-30,1,0,NA,Q7407281,https://en.wikipedia.org/wiki/Sam_Calder,NA,NA
Calvert1940,Calvert,Paul Henry,Paul,NA,"Calvert, Paul",NA,NA,male,1940-01-19,1940,Hobart,NA,0,1,NA,Q7149687,https://en.wikipedia.org/wiki/Paul_Calvert,NA,NA
Calwell1896,Calwell,Arthur Augustus,Arthur,NA,"Calwell, Arthur",NA,NA,male,1896-08-28,1896,Melbourne,1973-07-08,1,0,NA,Q708887,https://en.wikipedia.org/wiki/Arthur_Calwell,NA,NA
Cameron1851,Cameron,Donald Norman,Donald,Donald Norman,"Cameron, Donald Norman",NA,NA,male,1851-11-03,1851,Launceston,1931-02-17,1,0,NA,Q7052039,https://en.wikipedia.org/wiki/Norman_Cameron_(politician),NA,NA
Cameron1857,Cameron,Cyril St Clair,Cyril,NA,"Cameron, Cyril",NA,NA,male,1857-12-05,1857,Nile,1941-12-22,0,1,NA,Q5200658,https://en.wikipedia.org/wiki/Cyril_Cameron,NA,NA
Cameron1873,Cameron,Malcolm Duncan,Malcolm,NA,"Cameron, Malcolm",NA,NA,male,1873-07-12,1873,German Creek,1935-03-01,1,0,NA,Q6742231,https://en.wikipedia.org/wiki/Malcolm_Cameron_(Australian_politician),NA,NA
Cameron1878,Cameron,Donald,Donald,Don,"Cameron, Don",NA,NA,male,1878-01-19,1878,North Melbourne,1962-08-20,0,1,NA,Q5292367,https://en.wikipedia.org/wiki/Don_Cameron_(Victorian_politician),NA,NA
