LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
IDN,QGDP,TOT,PC_CHGPP,Q,1998-Q2,-7.838990038,E
IDN,QGDP,TOT,PC_CHGPP,Q,1998-Q3,-1.114245198,E
IDN,QGDP,TOT,PC_CHGPP,Q,1998-Q4,-2.792810871,E
IDN,QGDP,TOT,PC_CHGPP,Q,1999-Q1,5.647681199,E
IDN,QGDP,TOT,PC_CHGPP,Q,1999-Q2,-0.054982737,E
IDN,QGDP,TOT,PC_CHGPP,Q,1999-Q3,0.273416965,E
IDN,QGDP,TOT,PC_CHGPP,Q,1999-Q4,0.107211652,E
IDN,QGDP,TOT,PC_CHGPP,Q,2000-Q1,3.147464302,E
IDN,QGDP,TOT,PC_CHGPP,Q,2000-Q2,-0.574923718,E
IDN,QGDP,TOT,PC_CHGPP,Q,2000-Q3,2.436406825,E
IDN,QGDP,TOT,PC_CHGPP,Q,2000-Q4,2.875613082,E
IDN,QGDP,TOT,PC_CHGPP,Q,2001-Q1,-0.712595937,E
IDN,QGDP,TOT,PC_CHGPP,Q,2001-Q2,1.022894734,E
IDN,QGDP,TOT,PC_CHGPP,Q,2001-Q3,0.020738765,E
IDN,QGDP,TOT,PC_CHGPP,Q,2001-Q4,1.416301355,E
IDN,QGDP,TOT,PC_CHGPP,Q,2002-Q1,1.219098583,E
IDN,QGDP,TOT,PC_CHGPP,Q,2002-Q2,1.285428675,E
IDN,QGDP,TOT,PC_CHGPP,Q,2002-Q3,1.283531345,E
IDN,QGDP,TOT,PC_CHGPP,Q,2002-Q4,1.081071923,E
IDN,QGDP,TOT,PC_CHGPP,Q,2003-Q1,1.305113264,E
IDN,QGDP,TOT,PC_CHGPP,Q,2003-Q2,1.133864086,E
IDN,QGDP,TOT,PC_CHGPP,Q,2003-Q3,1.047589655,E
IDN,QGDP,TOT,PC_CHGPP,Q,2003-Q4,0.985596804,E
IDN,QGDP,TOT,PC_CHGPP,Q,2004-Q1,1.174987671,E
IDN,QGDP,TOT,PC_CHGPP,Q,2004-Q2,1.195908358,E
IDN,QGDP,TOT,PC_CHGPP,Q,2004-Q3,1.216829969,E
IDN,QGDP,TOT,PC_CHGPP,Q,2004-Q4,2.814066405,E
IDN,QGDP,TOT,PC_CHGPP,Q,2005-Q1,0.811018021,E
IDN,QGDP,TOT,PC_CHGPP,Q,2005-Q2,1.145210323,E
IDN,QGDP,TOT,PC_CHGPP,Q,2005-Q3,1.101901968,E
IDN,QGDP,TOT,PC_CHGPP,Q,2005-Q4,1.421164862,E
IDN,QGDP,TOT,PC_CHGPP,Q,2006-Q1,1.321218929,E
IDN,QGDP,TOT,PC_CHGPP,Q,2006-Q2,1.276789436,E
IDN,QGDP,TOT,PC_CHGPP,Q,2006-Q3,1.611894739,E
IDN,QGDP,TOT,PC_CHGPP,Q,2006-Q4,1.594383978,E
IDN,QGDP,TOT,PC_CHGPP,Q,2007-Q1,1.62635968,E
IDN,QGDP,TOT,PC_CHGPP,Q,2007-Q2,1.666702241,E
IDN,QGDP,TOT,PC_CHGPP,Q,2007-Q3,1.576563345,E
IDN,QGDP,TOT,PC_CHGPP,Q,2007-Q4,0.866016391,E
IDN,QGDP,TOT,PC_CHGPP,Q,2008-Q1,2.239278124,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2008-Q2,1.459901421,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2008-Q3,1.328391908,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2008-Q4,0.165957453,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2009-Q1,1.357536768,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2009-Q2,1.287799284,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2009-Q3,1.547782851,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2009-Q4,1.474939453,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2010-Q1,1.622700124,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2010-Q2,1.668393594,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2010-Q3,1.505045657,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2010-Q4,1.598625274,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2011-Q1,1.453686239,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2011-Q2,1.45250197,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2011-Q3,1.51507293,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2011-Q4,1.459263218,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2012-Q1,1.507330781,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2012-Q2,1.495023794,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2012-Q3,1.414602088,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2012-Q4,1.392712898,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2013-Q1,1.387345334,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2013-Q2,1.282197133,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2013-Q3,1.309766877,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2013-Q4,1.272297302,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2014-Q1,1.186712242,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2014-Q2,1.240449999,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2014-Q3,1.166477577,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2014-Q4,1.148300424,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2015-Q1,1.227528541,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2015-Q2,1.161807112,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2015-Q3,1.233439777,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2015-Q4,1.275350658,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2016-Q1,1.204368514,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2016-Q2,1.268867152,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2016-Q3,1.235053662,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2016-Q4,1.213407398,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2017-Q1,1.258603111,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2017-Q2,1.24203779,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2017-Q3,1.248088766,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2017-Q4,1.26790689,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2018-Q1,1.266498505,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2018-Q2,1.264006894,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2018-Q3,1.306932702,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2018-Q4,1.291139044,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2019-Q1,1.273400397,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2019-Q2,1.239515728,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2019-Q3,1.102129619,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2019-Q4,0.949901895,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2020-Q1,-0.396354031,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-6.668127121,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2020-Q3,2.84139323,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2020-Q4,1.982404646,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2021-Q1,1.340960543,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2021-Q2,0.925120108,NA
IDN,QGDP,TOT,PC_CHGPP,Q,2021-Q3,-0.568022611,NA
LUX,QGDP,TOT,PC_CHGPP,Q,1960-Q2,1.082788292,E
LUX,QGDP,TOT,PC_CHGPP,Q,1960-Q3,1.077075234,E
LUX,QGDP,TOT,PC_CHGPP,Q,1960-Q4,1.071420882,E
LUX,QGDP,TOT,PC_CHGPP,Q,1961-Q1,1.04926086,E
LUX,QGDP,TOT,PC_CHGPP,Q,1961-Q2,1.031951641,E
LUX,QGDP,TOT,PC_CHGPP,Q,1961-Q3,0.610606289,E
LUX,QGDP,TOT,PC_CHGPP,Q,1961-Q4,0.165050539,E
LUX,QGDP,TOT,PC_CHGPP,Q,1962-Q1,0.160319072,E
LUX,QGDP,TOT,PC_CHGPP,Q,1962-Q2,0.161719511,E
LUX,QGDP,TOT,PC_CHGPP,Q,1962-Q3,0.423164737,E
LUX,QGDP,TOT,PC_CHGPP,Q,1962-Q4,0.69832778,E
LUX,QGDP,TOT,PC_CHGPP,Q,1963-Q1,0.696456251,E
LUX,QGDP,TOT,PC_CHGPP,Q,1963-Q2,0.677528929,E
LUX,QGDP,TOT,PC_CHGPP,Q,1963-Q3,1.569826892,E
LUX,QGDP,TOT,PC_CHGPP,Q,1963-Q4,2.483195981,E
LUX,QGDP,TOT,PC_CHGPP,Q,1964-Q1,2.403890946,E
LUX,QGDP,TOT,PC_CHGPP,Q,1964-Q2,2.34065558,E
LUX,QGDP,TOT,PC_CHGPP,Q,1964-Q3,1.266755839,E
LUX,QGDP,TOT,PC_CHGPP,Q,1964-Q4,0.19834878,E
LUX,QGDP,TOT,PC_CHGPP,Q,1965-Q1,0.191471408,E
LUX,QGDP,TOT,PC_CHGPP,Q,1965-Q2,0.194235758,E
LUX,QGDP,TOT,PC_CHGPP,Q,1965-Q3,0.275605866,E
LUX,QGDP,TOT,PC_CHGPP,Q,1965-Q4,0.360587193,E
LUX,QGDP,TOT,PC_CHGPP,Q,1966-Q1,0.354312876,E
LUX,QGDP,TOT,PC_CHGPP,Q,1966-Q2,0.352207078,E
LUX,QGDP,TOT,PC_CHGPP,Q,1966-Q3,0.118504587,E
LUX,QGDP,TOT,PC_CHGPP,Q,1966-Q4,-0.131479192,E
LUX,QGDP,TOT,PC_CHGPP,Q,1967-Q1,-0.12891016,E
LUX,QGDP,TOT,PC_CHGPP,Q,1967-Q2,-0.129736904,E
LUX,QGDP,TOT,PC_CHGPP,Q,1967-Q3,0.35421015,E
LUX,QGDP,TOT,PC_CHGPP,Q,1967-Q4,0.868292486,E
LUX,QGDP,TOT,PC_CHGPP,Q,1968-Q1,0.864826129,E
LUX,QGDP,TOT,PC_CHGPP,Q,1968-Q2,0.84429005,E
LUX,QGDP,TOT,PC_CHGPP,Q,1968-Q3,2.024062829,E
LUX,QGDP,TOT,PC_CHGPP,Q,1968-Q4,3.198278434,E
LUX,QGDP,TOT,PC_CHGPP,Q,1969-Q1,3.071908424,E
LUX,QGDP,TOT,PC_CHGPP,Q,1969-Q2,2.957898403,E
LUX,QGDP,TOT,PC_CHGPP,Q,1969-Q3,1.483481111,E
LUX,QGDP,TOT,PC_CHGPP,Q,1969-Q4,-0.01620282,E
LUX,QGDP,TOT,PC_CHGPP,Q,1970-Q1,0.570228979,E
LUX,QGDP,TOT,PC_CHGPP,Q,1970-Q2,-0.502263128,E
LUX,QGDP,TOT,PC_CHGPP,Q,1970-Q3,-0.057051895,E
LUX,QGDP,TOT,PC_CHGPP,Q,1970-Q4,0.357558921,E
LUX,QGDP,TOT,PC_CHGPP,Q,1971-Q1,0.729430049,E
LUX,QGDP,TOT,PC_CHGPP,Q,1971-Q2,1.022278013,E
LUX,QGDP,TOT,PC_CHGPP,Q,1971-Q3,1.295414973,E
LUX,QGDP,TOT,PC_CHGPP,Q,1971-Q4,1.515131032,E
LUX,QGDP,TOT,PC_CHGPP,Q,1972-Q1,1.664932254,E
LUX,QGDP,TOT,PC_CHGPP,Q,1972-Q2,1.767206835,E
LUX,QGDP,TOT,PC_CHGPP,Q,1972-Q3,1.843768121,E
LUX,QGDP,TOT,PC_CHGPP,Q,1972-Q4,1.917260019,E
LUX,QGDP,TOT,PC_CHGPP,Q,1973-Q1,2.00175876,E
LUX,QGDP,TOT,PC_CHGPP,Q,1973-Q2,2.106209441,E
LUX,QGDP,TOT,PC_CHGPP,Q,1973-Q3,2.264656679,E
LUX,QGDP,TOT,PC_CHGPP,Q,1973-Q4,2.167429275,E
LUX,QGDP,TOT,PC_CHGPP,Q,1974-Q1,1.538048882,E
LUX,QGDP,TOT,PC_CHGPP,Q,1974-Q2,0.526564292,E
LUX,QGDP,TOT,PC_CHGPP,Q,1974-Q3,-0.917416866,E
LUX,QGDP,TOT,PC_CHGPP,Q,1974-Q4,-2.215836913,E
LUX,QGDP,TOT,PC_CHGPP,Q,1975-Q1,-2.690011007,E
LUX,QGDP,TOT,PC_CHGPP,Q,1975-Q2,-2.268514261,E
LUX,QGDP,TOT,PC_CHGPP,Q,1975-Q3,-0.960290519,E
LUX,QGDP,TOT,PC_CHGPP,Q,1975-Q4,0.572463046,E
LUX,QGDP,TOT,PC_CHGPP,Q,1976-Q1,1.449331581,E
LUX,QGDP,TOT,PC_CHGPP,Q,1976-Q2,1.531738731,E
LUX,QGDP,TOT,PC_CHGPP,Q,1976-Q3,0.974239657,E
LUX,QGDP,TOT,PC_CHGPP,Q,1976-Q4,0.275677506,E
LUX,QGDP,TOT,PC_CHGPP,Q,1977-Q1,-0.050324567,E
LUX,QGDP,TOT,PC_CHGPP,Q,1977-Q2,0.036882423,E
LUX,QGDP,TOT,PC_CHGPP,Q,1977-Q3,0.50605461,E
LUX,QGDP,TOT,PC_CHGPP,Q,1977-Q4,1.047038045,E
LUX,QGDP,TOT,PC_CHGPP,Q,1978-Q1,1.311099693,E
LUX,QGDP,TOT,PC_CHGPP,Q,1978-Q2,1.285131054,E
LUX,QGDP,TOT,PC_CHGPP,Q,1978-Q3,1.0318009,E
LUX,QGDP,TOT,PC_CHGPP,Q,1978-Q4,0.696244528,E
LUX,QGDP,TOT,PC_CHGPP,Q,1979-Q1,0.451987485,E
LUX,QGDP,TOT,PC_CHGPP,Q,1979-Q2,0.345323703,E
LUX,QGDP,TOT,PC_CHGPP,Q,1979-Q3,0.34475206,E
LUX,QGDP,TOT,PC_CHGPP,Q,1979-Q4,0.35933326,E
LUX,QGDP,TOT,PC_CHGPP,Q,1980-Q1,0.291943658,E
LUX,QGDP,TOT,PC_CHGPP,Q,1980-Q2,0.151425932,E
LUX,QGDP,TOT,PC_CHGPP,Q,1980-Q3,-0.063224119,E
LUX,QGDP,TOT,PC_CHGPP,Q,1980-Q4,-0.250089534,E
LUX,QGDP,TOT,PC_CHGPP,Q,1981-Q1,-0.2974888,E
LUX,QGDP,TOT,PC_CHGPP,Q,1981-Q2,-0.203181542,E
LUX,QGDP,TOT,PC_CHGPP,Q,1981-Q3,0.023791301,E
LUX,QGDP,TOT,PC_CHGPP,Q,1981-Q4,0.271147484,E
LUX,QGDP,TOT,PC_CHGPP,Q,1982-Q1,0.406863649,E
